,ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
249,T30929071,2x3 tile - long metadata truncation,kamila K,C2614987,No data is available ,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2748,Regression P2s - Prod,Android Mobile,R114231,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Remove from Run,kamila K,6/21/2023 5:50 AM,Regression,
250,T30929072,16x9 tile - long metadata truncation,kamila K,C2614988,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2753,Regression P2s - Prod,Android Mobile,R114231,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Untested,,,Regression,
251,T30929073,Themed Rail - long metadata truncation,kamila K,C2614989,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2752,Regression P2s - Prod,Android Mobile,R114231,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Untested,,,Regression,
252,T30929074,Scrolling to end of rail and back on <railType> rail,kamila K,C2617155,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2748, GQA-2753, GQA-2516, GQA-2752, GQA-2750",Regression P2s - Prod,Android Mobile,R114231,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,Kalpesh Desale,6/19/2023 6:19 AM,Regression,
253,T30929139,Character Row Navigation,kamila K,C2621718,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-1657, GQA-1872, GQA-2603, GQA-2613, GQA-2806",Regression P2s - Prod,Android Mobile,R114231,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,kamila K,6/21/2023 5:56 AM,Regression,1.1.1.1
254,T30929140,Character Row Pathing,kamila K,C2621719,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2634, GQA-2603, GQA-2613",Regression P2s - Prod,Android Mobile,R114231,Rail and Tile Components,1,"Rail and Tile Components Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/159711872

Rail and Tile Components Feature:
https://wbdstreaming.atlassian.net/browse/CD-301",Passed,kamila K,6/21/2023 5:59 AM,Regression,1.1.1.1
255,T30929093,Header Large metadata validation,kamila K,C2621024,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-1980, GQA-2525, GQA-2800",Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
256,T30929094,Inline Hero for Home Page - metadata validation,kamila K,C2621025,,,,,,Android BD Regression 6/1+,R112031,All Platforms,P2,"GQA-2779, GQA-2525",Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
257,T30929095,Header - metadata validation,kamila K,C2621026,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1659,Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
258,T30929096,Immersive Hero for mobile - metadata validation,kamila K,C2621027,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GCX-3242, GQA-2754",Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
259,T30929097,Header Large - Validate long metadata truncation,kamila K,C2621038,,,,,,Android BD Regression 6/1+,R112031,All Platforms,P2,"GQA-2749, GQA-2525, GQA-2800",Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
260,T30929098,Inline Hero - Validate long metadata truncation,kamila K,C2621040,,,,,,Android BD Regression 6/1+,R112031,All Platforms,P2,"GQA-2779, GQA-2525",Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
261,T30929099,Header - Validate long metadata truncation,kamila K,C2621044,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1659,Regression P2s - Prod,Android Mobile,R114231,Hero Components,1,,Untested,,,Regression,
262,T30929176,Validate Generic Grid Behavior does not display infinite scrolling of the grid,kamila K,C2622177,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2718,Regression P2s - Prod,Android Mobile,R114231,Foundational Components behavior,1,,Untested,,,Regression,
263,T30929185,Validate Number of tiles in a grid does not dictate the tile size,kamila K,C2622336,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2718,Regression P2s - Prod,Android Mobile,R114231,Foundational Components behavior,1,,Untested,,,Regression,
264,T30929186,Validate Number of tiles in a row varies by tile aspect ratio and breakpoint,kamila K,C2622338,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2718,Regression P2s - Prod,Android Mobile,R114231,Foundational Components behavior,1,,Untested,,,Regression,
265,T30929309,Validate page components type,kamila K,C2648467,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2774,Regression P2s - Prod,Android Mobile,R114231,Foundational Components behavior,1,,Untested,,,Regression,
266,T30929133,Validate Backstack functionality for Player UpNext Asset-A  (2.2),kamila K,C2621634,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 3:10 AM,Regression,1.1.1.1
267,T30929125,Validate Backstack functionality for Player UpNext Asset A+B  (2.2.1),kamila K,C2621605,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 3:14 AM,Regression,1.1.1.1
268,T30929126,Validate Backstack functionality for Player MLP 2.4,kamila K,C2621607,Tested with MLP with Close button. Not with back ,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 3:18 AM,Regression,1.1.1.1
269,T30929122,Validate Backstack functionality for Player Extra 2.5,kamila K,C2621601,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 3:25 AM,Regression,1.1.1.1
270,T30929127,Validate Backstack functionality to Deeplink to video player 3.1,,C2621609,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Untested,,,Regression,
271,T30929128,Validate Backstack functionality to Deeplink to CDP 3.2,kamila K,C2621610,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/20/2023 2:22 AM,Regression,1.1.1.1
272,T30929123,Validate Backstack for Deeplinking to Internal page 3.3,kamila K,C2621602,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/22/2023 4:55 AM,Regression,1.1.1.1
273,T30929198,Validate Backstack Sign Up and IAP (Select Plan Paywall) 4.1a,kamila K,C2622590,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 5:44 AM,Regression,1.1.1.1
274,T30929203,Validate Backstack Paywall: Select Plan > Create Account ? Select Plan 4.1b,kamila K,C2622596,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 5:46 AM,Regression,1.1.1.1
275,T30929205,Validate Backstack Paywall: Select Plan > Create Account > Native IAP > Backstack > Error Message > Paywall 4.1c,,C2622598,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
iPhone",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Untested,,,Regression,
276,T30929124,Validate Backstack Paywall: Select Plan > Create Account > Native IAP > Confirmation > Homepage 4.1d,kamila K,C2621603,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,"GQA-2583, GCX-15105",Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/22/2023 4:51 AM,Regression,1.1.1.1
277,T30929129,Android Mobile: Validate Backstack for Android Backplayer End Card 12.2,Kalpesh Desale,C2621623,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,Kalpesh Desale,6/19/2023 6:04 AM,Regression,1.1.1.1
278,T30929130,Android Mobile: Validate Backstack for Android Back Search 13.1,kamila K,C2621624,,GCX-21118,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Failed,kamila K,6/16/2023 6:10 AM,Regression,1.1.1.1
279,T30929131,Android Mobile: Validate Backstack for Who is Watching 14.1,kamila K,C2621625,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 6:11 AM,Regression,1.1.1.1
280,T30929132,Android Mobile: Validate Root Backstack for Pages 15.1,kamila K,C2621626,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/16/2023 6:13 AM,Regression,1.1.1.1
281,T30929157,Android Mobile: Validate Android Mobile physical Back behavior 15.1,kamila K,C2621936,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab",P2,GQA-2583,Regression P2s - Prod,Android Mobile,R114231,Backstack Scenarios,0,,Passed,kamila K,6/22/2023 6:33 AM,Regression,1.1.1.1
282,T30929141,A/B testing for content discovery,,C2621733,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
iPad
iPhone",P2,GQA-2523,Regression P2s - Prod,Android Mobile,R114231,A/B Testing,0,,Untested,,,Regression,
283,T30929311,Audio Description – Spotlight page - Audio Descriptive library – Browse and Filter,Kalpesh Desale,C2653263,Validate with Android One Plus 6 OS-11,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2640,Regression P2s - Prod,Android Mobile,R114231,Spotlight Page,1,,Passed,Kalpesh Desale,6/19/2023 3:06 AM,Regression,1.1.1.1
284,T30929312,Audio Description – Spotlight page – Series selection,kamila K,C2653264,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
STB
iPad
Samsung
Xbox
Vizio
Playstation
iPhone",P2,GQA-2640,Regression P2s - Prod,Android Mobile,R114231,Spotlight Page,1,,Passed,kamila K,6/22/2023 6:45 AM,Regression,1.1.1.1
285,T30929153,Audio Description - Audio Description Content chip is available,Kalpesh Desale,C2621914,"
Validate with Android One Plus 6 OS-11
",,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2642,Regression P2s - Prod,Android Mobile,R114231,Within Navigation,1,,Passed,Kalpesh Desale,6/19/2023 3:07 AM,Regression,1.1.1.1
286,T30929194,User can not see <AssetType> with watching progress in Hero and For you rails,,C2622566,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Android Mobile,R114231,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
287,T30929195,<AssetType> with watching progress is demoted to the end in horizontally re-ranked rails,,C2622568,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Android Mobile,R114231,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
288,T30929221,<AssetType> with watching progress is demoted to the end in Query-driven and Curated rails,,C2622686,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Android Mobile,R114231,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
289,T30929222,User can see watched content suspended in ML-driven rails,,C2622732,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Android Mobile,R114231,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
290,T30929223,User can see watched content suspended and returned in Query-driven and Curated rails,,C2622737,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2538,Regression P2s - Prod,Android Mobile,R114231,Title Relevance & Exploration : Watched Content Suppression: Rail level,1,,Untested,,,Regression,
291,T30929214,Email Deeplink happy path,kamila K,C2622631,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2197, GQA-2193",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/19/2023 6:59 AM,Regression,1.1.1.1
292,T30929215,Push notification deeplink happy path,,C2622632,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2197, GQA-2193",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Untested,,,Regression,
293,T30929216,In-app notification deep link happy path,,C2622634,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2197, GQA-2193",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Untested,,,Regression,
294,T30929197,Deep Link to Series detail page for unauth user,kamila K,C2622576,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 7:18 AM,Regression,1.1.1.1
295,T30929199,Deep Link to Series detail page for signed in user,kamila K,C2622592,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 6:40 AM,Regression,1.1.1.1
296,T30929211,Deep Link to Movie detail page for unauth user,kamila K,C2622626,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,GQA-2197,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
297,T30929217,Deep Link to Movie detail page for signed in user,kamila K,C2622642,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 6:42 AM,Regression,1.1.1.1
298,T30929212,Deep Link to Franchise page for unauth user,kamila K,C2622627,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2197, GQA-1994",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
299,T30929218,Deep Link to Franchise page for signed in user,kamila K,C2622643,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,"GQA-2197, GQA-1994",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 6:45 AM,Regression,1.1.1.1
300,T30929200,Deep Link to asset which doesn't exist on the app,,C2622593,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010, GQA-15113",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Remove from Run,kamila K,6/16/2023 6:51 AM,Regression,
301,T30929201,Legacy HBO Max deep Link on BEAM app,,C2622594,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010, GQA-15113",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Remove from Run,kamila K,6/16/2023 6:52 AM,Regression,
302,T30929202,Deep Link for user who don't have app installed on device,,C2622595,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010, GQA-15113",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Remove from Run,kamila K,6/16/2023 6:52 AM,Regression,
303,T30929204,Kid profile with parental code enabled trying to deep link restricted content,kamila K,C2622597,,GCX-28167,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/20/2023 3:34 AM,Regression,1.1.1.1
304,T30929220,Kid profile with parental code enabled trying to deep link restricted content from profile picker,kamila K,C2622645,,GCX-28167,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,"GQA-2197, GQA-2012, GQA-2322, GQA-2185, GQA-2328, GQA-2184, GQA-1994, GQA-2010",Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/20/2023 3:34 AM,Regression,1.1.1.1
305,T30929219,Locked adult profile accessing the deep link,kamila K,C2622644,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2197,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/20/2023 4:03 AM,Regression,1.1.1.1
306,T30929206,Deep Link to Primary settings screen on mobile for unauth user,kamila K,C2622605,,MLG-2243,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2185,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 7:17 AM,Regression,1.1.1.1
307,T30929226,Deep Link to Primary settings screen on mobile for Signed user,kamila K,C2622788,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2185,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 7:44 AM,Regression,1.1.1.1
308,T30929209,Deep Link to Who's watching screen for unauth user,kamila K,C2622614,,MLG-2243,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2328,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 7:17 AM,Regression,1.1.1.1
309,T30929270,Deep Link to Who's watching screen for signed user,kamila K,C2623799,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2328,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 7:49 AM,Regression,1.1.1.1
310,T30929207,Deep Link to content page with auto adding to My List for unauth user,kamila K,C2622611,,GCX-26391,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2012,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/20/2023 2:50 AM,Regression,1.1.1.1
311,T30929208,Deep Link to content page with auto adding to My List for signed in user,kamila K,C2622613,,GCX-26391,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-2012,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/20/2023 2:50 AM,Regression,1.1.1.1
312,T30929234,Deep Link to video player which has existing playback markers as signed user,kamila K,C2622880,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-2184,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 8:36 AM,Regression,1.1.1.1
313,T30929248,Deep Link to account creation page,kamila K,C2622991,,MLG-2242,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Web
Android TV
tvOS
DirecTV
Comcast
iPad
iPhone",P2,GQA-2010,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:43 AM,Regression,1.1.1.1
314,T30929271,Deep Link to Shows page for unauth user,kamila K,C2624310,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Vizio
Playstation
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
315,T30929279,Deep Link to Shows page for signed user,kamila K,C2624323,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Passed,kamila K,6/16/2023 8:39 AM,Regression,1.1.1.1
316,T30929298,Deep Link to New & Notable page for unauth user,kamila K,C2625513,,MLG-2241,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
Web
iPad
iPhone",P2,GQA-1994,Regression P2s - Prod,Android Mobile,R114231,Deep Links,1,,Failed,kamila K,6/19/2023 6:33 AM,Regression,1.1.1.1
