,ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
147,T30929625,Previous Subtitles are Not Available,,C2621506,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1955,Regression P2s - Prod,Fire Tablet,R114232,Fallback and Fail Opens,1,,Passed,Lakshmi Chokkalingam,6/19/2023 6:09 AM,Regression,
148,T30929626,Call to playback Marker Fails during Continue Watching,,C2621507,Though playback doesn't start from the beginning its commented on the ticket that the broken behavior is better - PLAY-11651,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1955,Regression P2s - Prod,Fire Tablet,R114232,Fallback and Fail Opens,1,,Passed,Lakshmi Chokkalingam,6/19/2023 6:11 AM,Regression,
149,T30929628,Call to playback Marker Fails Initially But Succeeds During Playback,,C2621509,Though playback doesn't start from the beginning when playback marker is blocked its commented on the ticket that the broken behavior is better - PLAY-11651,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-1955,Regression P2s - Prod,Fire Tablet,R114232,Fallback and Fail Opens,1,,Passed,Lakshmi Chokkalingam,6/19/2023 6:16 AM,Regression,
150,T30929629,Parental Controls Playback from Deeplink from Launch,Lakshmi Chokkalingam,C2621513,,GCX-28167,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2339, GQA-2337",Regression P2s - Prod,Fire Tablet,R114232,Parental Controls,2,,Failed,Lakshmi Chokkalingam,6/16/2023 3:07 AM,Regression,
151,T30929630,Parental Controls Playback Deeplink in App,Lakshmi Chokkalingam,C2621521,,GCX-28167,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2339, GQA-2337",Regression P2s - Prod,Fire Tablet,R114232,Parental Controls,2,,Failed,Lakshmi Chokkalingam,6/16/2023 3:08 AM,Regression,
152,T30929659,Error message is displayed  when launching the BEAM app outside of the US,Lakshmi Chokkalingam,C2621821,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
iPhone",P2,GQA-1790,Regression P2s - Prod,Fire Tablet,R114232,Error messaging,2,"Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts",Passed,Lakshmi Chokkalingam,6/16/2023 3:12 AM,Regression,
153,T30929645,Deeplink into Geo-Restricted Content,Lakshmi Chokkalingam,C2621680,App is only available in US currently,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2339,Regression P2s - Prod,Fire Tablet,R114232,Error messaging,2,"Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts",Remove from Run,Lakshmi Chokkalingam,6/19/2023 6:22 AM,Regression,
154,T30929543,Verify Autoplay Episodes option is set to ON by default,,C2605708,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2271,Regression P2s - Prod,Fire Tablet,R114232,Playback Settings,2,,Passed,Lakshmi Chokkalingam,6/19/2023 7:32 AM,Regression,
155,T30929541,Verify custom caption styling will inherit settings on OS level of user’s device,,C2605631,,GCX-28542,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2271,Regression P2s - Prod,Fire Tablet,R114232,Playback Settings,2,,Failed,Lakshmi Chokkalingam,6/19/2023 7:40 AM,Regression,
156,T30929550,Verify Stream over WI-Fi only' is sets to OFF by default,,C2606071,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2271,Regression P2s - Prod,Fire Tablet,R114232,Playback Settings,2,,Passed,Lakshmi Chokkalingam,6/19/2023 7:42 AM,Regression,
157,T30929542,Stream Stream over WI-Fi only sets to ON,,C2605633,Cellular connection not available on Firetab,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2271,Regression P2s - Prod,Fire Tablet,R114232,Playback Settings,2,,Remove from Run,Lakshmi Chokkalingam,6/19/2023 7:42 AM,Regression,
158,T30929555,Verify that settings will not persist across devices,,C2612522,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2271,Regression P2s - Prod,Fire Tablet,R114232,Playback Settings,2,,Passed,Lakshmi Chokkalingam,6/19/2023 7:43 AM,Regression,
159,T30929544,Verify behaviour when connection type is changed during playback,,C2606057,Cellular connection not available on Firetab,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2271,Regression P2s - Prod,Fire Tablet,R114232,Playback Settings,2,,Remove from Run,Lakshmi Chokkalingam,6/19/2023 7:44 AM,Regression,
160,T30929564,Verify cold start audio and text menu settings for adult profile with device CC settings set to OFF,Murugan S,C2614809,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2316,Regression P2s - Prod,Fire Tablet,R114232,Audio and text menu,2,,Passed,Murugan S,6/16/2023 3:09 AM,Regression,1.1.1.1
161,T30929570,Verify that audio/text preference persists in future playback sessions for the profile on the device,Murugan S,C2614885,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2316,Regression P2s - Prod,Fire Tablet,R114232,Audio and text menu,2,,Passed,Murugan S,6/16/2023 3:10 AM,Regression,1.1.1.1
162,T30929572,Verify that audio/text preference does not persist across devices,,C2614890,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2316,Regression P2s - Prod,Fire Tablet,R114232,Audio and text menu,2,,Passed,Lakshmi Chokkalingam,6/19/2023 7:45 AM,Regression,
163,T30929574,Verify that Force Narrative track is displayed in playback,,C2614923,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2316 GQA-2596,Regression P2s - Prod,Fire Tablet,R114232,Audio and text menu,2,,Passed,Lakshmi Chokkalingam,6/19/2023 8:04 AM,Regression,
164,T30929578,Verify MLP list can accommodate properly  up to ~35 languages,Murugan S,C2614981,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2316,Regression P2s - Prod,Fire Tablet,R114232,Audio and text menu,2,,Passed,Murugan S,6/16/2023 3:11 AM,Regression,1.1.1.1
165,T30929689,Validate Skip button appears on the screen during  the skippable sequence,Gunda Gupta,C2622327,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2253, GQA-1808, GQA-2595",Regression P2s - Prod,Fire Tablet,R114232,Skip button,2,,Passed,Gunda Gupta,6/19/2023 2:27 AM,Regression,
166,T30929690,Validate clicking  skip button  will skip to the time defined in the data,Gunda Gupta,C2622328,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2253, GQA-2246",Regression P2s - Prod,Fire Tablet,R114232,Skip button,2,,Passed,Gunda Gupta,6/19/2023 2:27 AM,Regression,
167,T30929688,Validate skip button doesn't show when the duration of the title sequence is <10s.,Gunda Gupta,C2622326,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2271, GQA-2246",Regression P2s - Prod,Fire Tablet,R114232,Skip button,2,,Untested,,,Regression,
168,T30929721,Validate Skip intro button appears again when user  rewinds to a Skip window,Gunda Gupta,C2622629,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,"GQA-2246, GQA-2253",Regression P2s - Prod,Fire Tablet,R114232,Skip button,2,,Passed,Gunda Gupta,6/19/2023 2:27 AM,Regression,
169,T30929738,Thumbnail Previews will be shown within 300ms of interaction  with transport controls,Gunda Gupta,C2622864,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2308,Regression P2s - Prod,Fire Tablet,R114232,"Preview Thumbnail (fka """"trickplay"""")",2,,Passed,Gunda Gupta,6/19/2023 3:34 AM,Regression,
170,T30929740,Timestamp is displayed for each thumbnail image,Gunda Gupta,C2622867,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2308,Regression P2s - Prod,Fire Tablet,R114232,"Preview Thumbnail (fka """"trickplay"""")",2,,Passed,Gunda Gupta,6/19/2023 3:35 AM,Regression,
171,T30929741,Individual images should represent no less than 5s of video,Gunda Gupta,C2622869,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2308,Regression P2s - Prod,Fire Tablet,R114232,"Preview Thumbnail (fka """"trickplay"""")",2,,Passed,Gunda Gupta,6/19/2023 3:41 AM,Regression,
172,T30929742,The image is in sync with the actual playhead.,Gunda Gupta,C2622870,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2308,Regression P2s - Prod,Fire Tablet,R114232,"Preview Thumbnail (fka """"trickplay"""")",2,,Passed,Gunda Gupta,6/19/2023 3:44 AM,Regression,
173,T30929739,Size of the thumbnail is relative to the device/screen size,Gunda Gupta,C2622865,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2308,Regression P2s - Prod,Fire Tablet,R114232,"Preview Thumbnail (fka """"trickplay"""")",2,,Passed,Gunda Gupta,6/21/2023 6:38 AM,Regression,
174,T30929601,Verify Interactions with other apps on device  during PIP,Murugan S,C2620973,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2305, GQA-2558",Regression P2s - Prod,Fire Tablet,R114232,PIP,1,,Passed,Murugan S,6/16/2023 3:05 AM,Regression,1.1.1.1
175,T30929600,Verify  PiP player can be moved around the screen  without video interruption,Murugan S,C2620899,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,"GQA-2305, GQA-2558",Regression P2s - Prod,Fire Tablet,R114232,PIP,1,,Passed,Murugan S,6/16/2023 3:06 AM,Regression,1.1.1.1
176,T30929533,User can exit editing mode on the Downloads / Series Rollup Page,Murugan S,C2602585,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2306,Regression P2s - Prod,Fire Tablet,R114232,Edit the Downloads List,3,,Passed,Murugan S,6/16/2023 3:18 AM,Regression,1.1.1.1
177,T30929524,User can delete individual episodes from a Series Rollup page,Murugan S,C2490916,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2306,Regression P2s - Prod,Fire Tablet,R114232,Edit the Downloads List,3,,Passed,Murugan S,6/16/2023 3:19 AM,Regression,1.1.1.1
178,T30929522,User with no downloads sees an empty state page,Murugan S,C2490902,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2306,Regression P2s - Prod,Fire Tablet,R114232,Downloads page access and view,3,,Passed,Murugan S,6/16/2023 3:20 AM,Regression,1.1.1.1
179,T30929527,User can see Movie and Episode tiles with metadata on the Downloads Page,,C2494985,,GCX-28725,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2306,Regression P2s - Prod,Fire Tablet,R114232,Downloads page access and view,3,,Failed,Lakshmi Chokkalingam,6/20/2023 2:33 AM,Regression,
180,T30929528,User can see Series header with metadata on the Downloads Page,Murugan S,C2495050,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2306,Regression P2s - Prod,Fire Tablet,R114232,Downloads page access and view,3,,Passed,Murugan S,6/16/2023 3:22 AM,Regression,1.1.1.1
181,T30929534,User Can View Relevant Meta Data From the D.A.D from the Asset Details Page,Gunda Gupta,C2605344,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2269,Regression P2s - Prod,Fire Tablet,R114232,Download Action Drawer,2,,Passed,Gunda Gupta,6/19/2023 6:57 AM,Regression,
182,T30929523,User can Restart Download When Error Occurs from the Asset Details Page,,C2490912,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2269,Regression P2s - Prod,Fire Tablet,R114232,Download Action Drawer,2,,Passed,Lakshmi Chokkalingam,6/20/2023 3:10 AM,Regression,
183,T30929529,User can navigate to Asset Details Page from Downloads Page,Murugan S,C2495051,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2269,Regression P2s - Prod,Fire Tablet,R114232,Download Action Drawer,2,,Passed,Murugan S,6/16/2023 3:26 AM,Regression,1.1.1.1
184,T30929535,User can View Relevant Meta Data From the D.A.D from the Downloads Page,Gunda Gupta,C2605345,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2269,Regression P2s - Prod,Fire Tablet,R114232,Download Action Drawer,2,,Passed,Gunda Gupta,6/19/2023 6:57 AM,Regression,
185,T30929552,Verify downloads when type of connection is changed,,C2606584,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2260,Regression P2s - Prod,Fire Tablet,R114232,Downloads Settings,2,,Untested,,,Regression,
186,T30929554,Downloaded asset gets removed from the catalogue before the download’s expiry date,,C2606966,Can't remove asset from catalogue. ,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2334,Regression P2s - Prod,Fire Tablet,R114232,Download Business Rules,2,,Blocked,Lakshmi Chokkalingam,6/20/2023 3:24 AM,Regression,
187,T30929531,Verify Offline Error Message for Ad-Lite Users,,C2602563,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,"GQA-2334, GQA-2649",Regression P2s - Prod,Fire Tablet,R114232,Download Business Rules,2,,Passed,Lakshmi Chokkalingam,6/20/2023 3:29 AM,Regression,
188,T30929567,"Verify that """"30 asset"""" limit cap does not include not fully downloaded assets",,C2614880,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2334,Regression P2s - Prod,Fire Tablet,R114232,Download Business Rules,2,,Untested,,,Regression,
189,T30929816,"Verify that Premium User """"100 asset"""" limit cap does not include not fully downloaded assets",,C2648380,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,"GQA-15467, GQA-15450",Regression P2s - Prod,Fire Tablet,R114232,Download Business Rules,2,,Untested,,,Regression,
190,T30929519,Content metadata in offline player,,C2489818,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,"GQA-2031, GQA-2067",Regression P2s - Prod,Fire Tablet,R114232,Downloads Playback,2,,Passed,Lakshmi Chokkalingam,6/20/2023 3:19 AM,Regression,
191,T30929532,User can see Playback progress saved after watching offline,,C2602573,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,"GQA-2031, GQA-2067",Regression P2s - Prod,Fire Tablet,R114232,Downloads Playback,2,,Passed,Lakshmi Chokkalingam,6/20/2023 3:19 AM,Regression,
192,T30929777,Analytics: Verify videoplayer events are fired when watching downloaded assets offline,,C2623796,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
iPhone",P2,GQA-2721,Regression P2s - Prod,Fire Tablet,R114232,Downloads Playback,2,,Untested,,,Regression,
193,T30929520,Downloads Audio Track Current UI Language,Murugan S,C2490897,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2307,Regression P2s - Prod,Fire Tablet,R114232,Downloading an Asset,2,,Passed,Murugan S,6/16/2023 3:29 AM,Regression,1.1.1.1
194,T30929521,Downloads Text Track,Murugan S,C2490899,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2307,Regression P2s - Prod,Fire Tablet,R114232,Downloading an Asset,2,,Passed,Murugan S,6/16/2023 3:31 AM,Regression,1.1.1.1
195,T30929530,Verify Time to Download,,C2602561,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2307,Regression P2s - Prod,Fire Tablet,R114232,Downloading an Asset,2,,Passed,Lakshmi Chokkalingam,6/20/2023 3:20 AM,Regression,
196,T30929526,User can queue up multiple downloads,Murugan S,C2494958,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,GQA-2307,Regression P2s - Prod,Fire Tablet,R114232,Downloading an Asset,2,,Passed,Murugan S,6/16/2023 3:32 AM,Regression,1.1.1.1
197,T30929525,User can see updated Download States in the Downloads Page,,C2491082,,,,,,Android BD Regression 6/1+,R112031,"Android
Fire Tab
iPad
M1 Mac
M2 Mac
iPhone",P2,"GQA-2307, GQA-2309",Regression P2s - Prod,Fire Tablet,R114232,Downloading an Asset,2,,Passed,Lakshmi Chokkalingam,6/20/2023 3:21 AM,Regression,
198,T30929667,New Adult Profile: Audio Language Cold Start,Gunda Gupta,C2622026,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 4:50 AM,Regression,
199,T30929668,New Adult Profile: Captions On Cold Start,Gunda Gupta,C2622027,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 4:51 AM,Regression,
200,T30929669,New Adult Profile: Captions Off Cold Start,Gunda Gupta,C2622028,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 4:52 AM,Regression,
201,T30929672,New Adult Profile Captions Off and Original Audio not English Cold Start,Gunda Gupta,C2622031,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 6:33 AM,Regression,
202,T30929670,New Kids Profile: Audio Language Cold Start,Gunda Gupta,C2622029,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 6:47 AM,Regression,
203,T30929671,New Kids Profile: Captions On Cold Start,Gunda Gupta,C2622030,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 6:47 AM,Regression,
204,T30929685,New Kids Profile Captions Off on Cold Start,Gunda Gupta,C2622244,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/19/2023 6:47 AM,Regression,
205,T30929673,Adult Profile Persist Audio Preferences,Gunda Gupta,C2622032,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/21/2023 4:32 AM,Regression,
206,T30929674,Kids Profile Persist Audio Preferences,Gunda Gupta,C2622033,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/21/2023 4:32 AM,Regression,
207,T30929675,Adult Profile Persist Text Preference,Gunda Gupta,C2622034,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/21/2023 4:32 AM,Regression,
208,T30929676,Kids Profile Persist Text Preferences,Gunda Gupta,C2622035,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Gunda Gupta,6/21/2023 4:32 AM,Regression,
209,T30929677,Do Not Persist Adult Profile Audio Preferences Cross-Device,,C2622036,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Lakshmi Chokkalingam,6/20/2023 4:41 AM,Regression,
210,T30929678,Do Not Persist Adult Profile Text Preferences Cross-Device,,C2622037,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Lakshmi Chokkalingam,6/20/2023 4:41 AM,Regression,
211,T30929679,Do Not Persist Kids Profile Audio Preferences Cross-Device,,C2622038,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Lakshmi Chokkalingam,6/20/2023 4:54 AM,Regression,
212,T30929680,Do Not Persist Kids Profile Text Preference Cross Device,,C2622039,,,,,,Android BD Regression 6/1+,R112031,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P2,GQA-2331,Regression P2s - Prod,Fire Tablet,R114232,"US Domestic :: Language Cold Start, Persistence and Fallbacks",1,,Passed,Lakshmi Chokkalingam,6/20/2023 4:54 AM,Regression,
